,MCF7,HEPG2,HT29,A375,PC3,YAPC,A549,HCC515
POLDIP3,4.748461233004035,5.255500733148386,5.02768487693716,5.1711267466520665,4.339850002884623,5.365272599764531,4.9316830570598045,4.447579196548882
RAB36,1.2868811477881614,0.5360529002402097,0.6507645591169022,1.7048719644563528,0.7048719644563528,2.3701642805402097,1.8519988371124465,1.0703893278913978
TIMP3,6.2047667506546125,5.633721812641013,0.1505596765753814,7.604738534459921,0.1763227726404629,5.500802053057158,2.7676547982373463,0.4436066514756146
PPP6R2,4.37920505996061,5.3529703382459335,4.413458688007979,3.533563348214512,3.985500430304885,4.60821785302146,2.5753123306874373,4.417515002885087
SBF1,3.72137265947682,5.036063688743695,4.445594291341181,3.912649864897204,3.991861930556324,4.700994494168267,3.422233000683048,4.007195501404204
SUN2,4.182692297516192,5.341985747228616,4.979110755015785,4.666756591884804,4.511594541537413,5.348728154231077,4.221877081077034,2.75702324650746
CYB5R3,5.4276061727819,7.199672344836364,6.066950243924628,5.805550425210856,5.784503982929566,5.3995129241829645,5.385085853547684,5.440620047679168
DNAL4,3.297191416565856,2.7484612330040354,3.4046306842176115,3.8609627978581167,2.903038270112912,4.3826672527450405,2.5210507369009627,2.711494906650088
C22orf31,0.0,0.0285691521967709,0.0976107966264223,0.0,0.0,0.0,0.0,0.0
MIOX,0.0426443374084937,0.6229303509201767,0.0565835283663675,0.0,0.0565835283663675,0.1890338243900171,0.0,0.0
LMF2,4.33699741660501,5.028127082317139,3.950468414150123,3.618238655595455,5.1838834590322325,5.011227255423254,4.278728212938939,4.682573297347578
RHBDD3,4.922673592849447,4.297191416565856,4.854494418154875,2.942983598187102,3.4620523187964327,4.842978831788326,4.1969217338203295,5.24450655139592
PACSIN2,4.308156975114762,5.574707046415546,5.342341397431548,4.54101915313356,4.023255352300303,6.133810091106031,5.605257262939004,5.224966365000276
TTLL1,1.8439838440483265,1.2868811477881614,1.495695162624069,2.3868109464722167,0.765534746362977,1.918386234446348,1.0356239097307212,2.2448870591235344
RASL10A,0.6415460290875237,0.0976107966264223,0.2265085298086797,0.0,0.2016338611696504,0.4541758931858021,0.01435529297707,0.5160151470036647
AP1B1,5.677226328235317,4.636914580355878,5.924099885640741,4.568032104771278,4.595742339474398,4.70265754339091,4.135863165368678,5.465974464504068
HMGXB4,3.4672794804599825,3.414135532984451,3.6667565918848033,4.448240225216066,3.070389327891398,3.8479969065549504,3.4737869116143667,2.9763636357327616
TOM1,4.12350066435096,5.300489844363108,4.37851162325373,3.541019153133558,2.8757800630684884,3.918386234446348,3.111031312388744,4.351910961103077
NEFH,0.0426443374084937,0.070389327891398,0.01435529297707,0.01435529297707,0.0565835283663675,0.2265085298086797,0.2509615735332188,0.0
CHKB,3.816599706534912,3.439623137557117,3.356143810225275,3.400537929583728,3.817623257511431,4.825785627464791,3.5447326559326235,4.539158811108031
BIK,1.1699250014423124,0.2509615735332188,1.510961919277379,0.6415460290875237,2.4168397419128294,4.040892430646901,0.7907720378619999,1.2141248053528475
HMOX1,1.9597701552114672,4.4329594072761065,2.1076878693143737,2.2016338611696504,2.5185351389821804,2.0461417816447205,7.560256398013272,3.5897634869849773
MCAT,3.5096958419333872,3.8083850506560935,4.094236069845765,2.3276873641760467,3.4208865749755315,3.4892860226258766,3.5945485495503533,3.10936055940423
THOC5,4.478324711485028,4.516645557780962,5.123086750981061,5.47864829453918,3.815575428862573,3.989139007368233,4.676380255466924,4.721919445551544
MCM5,4.825785627464791,5.4744360432522665,5.609991295212677,4.628190334615213,4.662775171937776,5.389910925071665,5.523248292605209,3.78345665436024
APOBEC3H,0.5058909297299572,0.0,0.0,1.3161457422933562,0.2141248053528473,1.978195629681652,0.0976107966264223,0.070389327891398
ARSA,3.2479275134435857,3.2524762141352173,2.3276873641760467,2.82781902461732,3.2387868595871163,3.969012307516316,3.4475791965488827,2.9891390073682333
TSPO,3.602884408718418,1.2986583155645148,7.567423757707282,6.562852959583925,7.018923431842335,6.603774686463972,6.26209484537018,6.034743949324733
RASD2,0.0285691521967709,0.0,0.2141248053528473,0.3785116232537297,0.1110313123887439,0.3895668117627256,0.8155754288625725,0.0
TTLL12,3.992768430768924,4.650190123496776,5.1965283609369415,4.038260575175348,3.3950627995175777,4.498250867527825,4.0259146987507926,4.148120631123963
CBX7,2.4905701304462013,1.4329594072761065,2.6803243568440163,3.0669502439246266,1.8991756304805127,2.8196681834964554,0.8073549220576041,1.0
PDGFB,3.825785627464792,2.2570106182060234,2.7697717392494483,0.4541758931858021,2.7092906357233577,3.877744249949002,2.2479275134435857,1.3950627995175775
ACR,0.0,0.137503523749935,0.0,0.0285691521967709,0.0285691521967709,0.070389327891398,0.0,0.0
CABP7,0.070389327891398,0.0426443374084937,0.2750070474998698,0.0426443374084937,0.6959938131099002,0.918386234446348,0.1634987322828795,0.1110313123887439
RPL3,10.588714635582264,11.036448385440876,11.132049821385886,11.781605606495893,9.794058397620171,10.631449923032768,10.043437470312249,10.355130820824584
ZMAT5,3.5096958419333872,3.7268312170324935,3.727920454563199,3.6848187375532224,4.187451054027326,3.710393192170516,3.761285273361618,4.5141222601707085
RBFOX2,3.547203024756932,4.363171077119244,4.2750070474998685,4.256255873202732,4.531069492725954,5.1440463696167065,4.94766615679601,3.854993016757
SYNGR1,4.553360503335328,1.7355221772965377,0.1110313123887439,2.7463127664254587,3.4892860226258766,2.104336659814736,2.7845039829295666,2.2141248053528475
TAB1,3.0338634518662837,3.6403895600549454,3.463360885816658,3.488000770834069,2.837943241891028,3.4449320489421824,2.718087583960517,2.6182386555954547
ASCC2,5.369466483650722,4.752213367865143,5.775840698531255,4.445594291341181,4.428946344769483,4.759688488427289,4.425593577653059,5.002252451731379
MTMR3,3.495695162624069,2.671293372481576,2.9297909977185963,2.2720231890610485,2.3015876466031866,3.3991710938198234,2.6229303509201767,3.229587922740652
MIEF1,3.422233000683048,4.6904170955324656,4.0574502721839,4.192983169973991,3.125981653854716,3.922197848396367,3.910732661902913,3.0197019144425483
APOL4,0.1243281350022017,0.7824085649273732,0.070389327891398,0.0,0.0,0.01435529297707,0.01435529297707,0.0
PNPLA5,0.0,0.0,0.0,0.01435529297707,0.0,0.0976107966264223,0.01435529297707,0.0285691521967709
APOL1,0.4956951626240688,5.976821852360685,3.628773595201645,0.3334237337251918,0.1243281350022017,4.0925457415435655,1.1309308698264486,0.3561438102252753
PNPLA3,0.1763227726404629,3.500802053057157,0.0285691521967709,1.4541758931858018,0.2016338611696504,1.0356239097307212,0.5655971758542251,0.5753123306874368
MYH9,5.891662207993942,6.562547724199122,6.892391025913403,4.907852071845964,6.655924213083815,8.2309330930394,7.143740335666634,5.602587527342561
CACNA1I,0.1110313123887439,0.0,0.0565835283663675,0.0,0.0,0.0840642647884745,0.01435529297707,0.0285691521967709
SAMM50,4.972692654004264,5.4329594072761065,4.881175155349276,5.536052900240209,5.004501392234941,5.144454313926193,5.615004241635032,4.720825666089835
TXN2,6.40667271575583,5.963474123974887,5.96624587322494,6.120808102298621,5.2630344058337934,5.822475232308043,5.402926780581626,5.051372101721025
FOXRED2,4.520422248526447,4.70984201927331,3.0652276227756183,2.6205864104518777,1.655351828612554,3.613531652917927,2.7928553523624893,2.039138393906958
GRAP2,0.0,0.0,0.01435529297707,0.2141248053528473,0.1110313123887439,0.0840642647884745,0.0840642647884745,0.0
EIF3D,7.79577993281037,6.638653116466112,7.423662202495401,8.161535025266684,6.762880292916999,7.279935528052144,7.2394553266046175,6.084489524936253
TNRC6B,1.4168397419128294,1.713695814843359,1.655351828612554,1.726831217032493,1.3673710656485294,2.634593268445757,1.5753123306874368,1.0071955014042038
SGSM3,4.744699314207836,3.843983844048328,5.809928865721432,4.211790976252541,4.2372577709003725,5.3384244147835584,3.4750848829487837,3.93451650158608
IFT27,3.742006210866737,0.2141248053528473,2.353323291162897,1.9221978483963669,3.779259720372377,3.986410935252045,3.927896453728821,3.0250287944915226
PVALB,0.070389327891398,0.0,0.0,0.0,0.1243281350022017,0.0,0.0,0.0
KIAA0930,3.842978831788325,4.340562269026414,3.687060688339893,3.2898344651775084,3.5360529002402097,4.014355292977069,5.323730337521347,3.439623137557117
NCF4,0.0840642647884745,0.0426443374084937,0.0,0.1243281350022017,0.0426443374084937,0.137503523749935,0.0426443374084937,0.070389327891398
CSF2RB,0.0285691521967709,0.01435529297707,0.0426443374084937,0.0,0.01435529297707,0.0565835283663675,0.01435529297707,0.0
SLC25A17,4.128458384146928,3.932628157022127,3.885574364371426,4.582556003014061,4.249445341085838,3.937344392150232,4.414135532984451,3.4208865749755315
UPK3A,0.7311832415722002,3.2464080872463845,1.2203299548795556,0.0,0.5260688116675876,0.0,0.0285691521967709,0.0
FAM118A,3.799087306074004,4.2645364309990255,4.679198570566922,2.2141248053528475,3.2094533656289497,4.43229133824778,3.05484847699562,2.37851162325373
KCTD17,3.662205499653616,2.608809242675524,2.5753123306874373,3.931683057059806,3.2156785966079284,3.0338634518662837,4.130930869826448,0.0426443374084937
ST13,7.174725987706133,7.769308923760673,7.178714641175443,7.925524769747571,6.726695004499617,7.47013009399538,7.088417250147509,6.1270141415828085
IL2RB,1.933572638261024,0.0565835283663675,0.01435529297707,0.0565835283663675,0.0426443374084937,0.5160151470036647,0.0565835283663675,0.5753123306874368
RBX1,5.532628657517168,5.764473550992666,5.493455200926176,5.422233000683048,5.640967910449897,5.8838651545097935,5.681168120416691,4.567423757707283
EP300,4.066950243924627,4.45022149589718,4.2757520488285286,2.937344392150232,2.8875252707415875,4.280956313831056,3.6016965164809576,3.234194722953812
L3MBTL2,3.547203024756932,3.643856189774725,3.671293372481576,3.150559676575381,3.1292830169449664,3.132576842670008,3.3233700690612684,3.5058909297299574
CHADL,0.4222330006830478,1.8953026213333068,0.2141248053528473,0.2016338611696504,0.3219280948873623,1.0840642647884746,0.0,0.2265085298086797
RANGAP1,5.635173946674924,5.691254978650137,5.5858639034626885,5.380937194927824,6.055065472565088,6.112700132749362,5.583458910130769,5.642123916153487
ZC3H7B,4.294253136444514,5.0721058004804185,4.215678596607928,3.73768676140986,3.3219280948873617,4.853995647176394,3.571676809970932,4.0840642647884735
PHF5A,5.437294331497143,5.824004050933152,5.826802684285827,5.575009720294951,5.628190334615213,5.725468512632616,5.910013053421342,5.605849867194981
ACO2,5.597233189086131,5.3458930856874085,4.8529975876133165,5.031659854308054,5.3739961421312366,5.408032466130654,4.849999259466098,5.304876050044889
POLR3H,4.2750070474998685,4.082361969557474,4.2861418728343015,3.16349873228288,4.765004246250037,3.8923910259134034,4.867896463992655,3.5397791916984938
TRMU,4.575312330687437,4.926473911256073,4.9316830570598045,4.040892430646901,4.814037647539974,4.683134985126093,4.927896453728821,4.621758856709731
PMM1,4.260025655961456,5.2203299548795545,4.7824085649273735,4.642701571833233,4.536674617569758,3.6982184782244136,4.141596278383818,4.072963271555223
DESI1,3.494415610397496,4.221877081077034,4.017921907997264,4.030336078370959,3.192194165283345,3.7548875021634687,3.683696454306516,4.577126661307052
CERK,3.0089887832272546,4.698774108903684,3.5521311082537834,3.4528589647138115,2.8619553641448694,3.4969735809982763,3.5385381636298034,3.833902076669163
BRD1,3.3348542693316325,3.5285713188707577,3.690417095532466,2.526068811667588,2.3673710656485296,4.082361969557474,2.7484612330040354,3.7897292513757694
ZBED4,2.229587922740652,3.0652276227756183,3.234194722953812,2.57773093149008,2.192194165283345,3.2539892662307865,2.9049657186840263,3.2063306478710496
MLC1,0.01435529297707,0.0426443374084937,0.0,0.0,0.070389327891398,0.6959938131099002,0.0,0.0840642647884745
HDAC10,4.425593577653059,3.654206377944292,4.604071323668862,3.2824398050063865,3.62993940943954,4.354028938054387,1.7865963618908067,3.471187460386985
KCNK10,0.01435529297707,0.0,0.0,0.0,0.0565835283663675,0.0,0.0,0.01435529297707
ABHD4,3.2249663650002742,4.187451054027326,2.5825560030140613,1.9373443921502325,2.700439718141092,4.7366048753142485,5.370513052460412,3.739848102699328
KHNYN,4.410748128185948,5.505890929729958,4.84799690655495,4.269033146455237,3.613531652917927,5.270528942380718,3.61706334388818,4.358958825832329
FKBP3,6.713008391644148,6.085764553778313,5.598126959919604,5.975905273523699,6.598722499676621,7.4672794804599825,7.105175192265478,7.04341012815908
SDR39U1,5.896998342338911,6.119356177039674,5.141596278383818,4.555202633878297,4.9083325697824245,5.949067965852913,5.0716768737518585,5.812498225333563
CTSG,0.1110313123887439,0.070389327891398,0.0,0.0,0.0976107966264223,0.070389327891398,0.0,0.0
GZMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMB,0.1243281350022017,0.2509615735332188,0.2750070474998698,0.0,0.0,1.2141248053528475,0.0,0.0
RBM23,5.969472864596328,1.0908534304511135,5.4154882710497,4.903520373723376,5.025028794491521,6.054197294388813,5.864681405572598,5.5906618959652645
PRMT5,7.377297306427847,7.557042415263719,6.213541701926564,6.378164779871633,6.853496703702325,6.3203041493256125,6.858478390423273,6.58391015187168
COCH,1.2265085298086795,5.927896453728821,0.7824085649273732,2.316145742293356,3.4867143730307024,3.472487771462744,4.938756261492295,4.509695841933388
AP4S1,2.657640005207824,3.032100843167024,1.8519988371124465,2.176322772640463,2.4462562298895643,3.532316959332765,3.611172380044005,3.5197934862411
POLE2,3.9476661567960094,3.6005076453457856,3.828834649468056,3.440952198029637,4.76128527336162,4.425593577653059,4.623515741490549,4.377123749129487
VCPKMT,3.868884273028773,2.307428525192248,2.4828482830684653,2.056583528366368,3.2555007331483865,3.1210154009613658,2.7676547982373463,3.4918530963296748
SOS2,3.127633279725873,2.353323291162897,2.0669502439246266,3.2839217723076177,2.759155833800272,3.926948247949772,3.4436066514756147,3.5422580497669176
CDKL1,1.1826922975161902,1.4541758931858018,1.4489009511451278,2.5084286525318573,1.6690267655096307,1.6825732973475784,1.7048719644563528,1.9221978483963669
NIN,3.564378168565064,2.3362833878644325,2.689299160535892,3.140778655782796,4.321928094887364,3.7495342676692616,3.846994686965573,3.382667252745041
PYGL,4.516015147003665,6.006522445622978,5.229972385112252,6.4984104488609775,7.0170310805278415,3.5397791916984938,6.468583317006828,7.679128179747416
TRIM9,0.2141248053528473,0.01435529297707,0.01435529297707,1.7004397181410922,1.7824085649273729,0.2750070474998698,3.2000648615143104,3.5680321047712797
PSMC6,6.948367231584678,6.300306796080062,5.9676297534661975,6.355791546753648,7.197708157955852,7.297833368411061,6.969472864596328,6.443772392763739
GNPNAT1,5.322649262131017,5.327328082629952,4.859969548221026,4.516645557780962,5.446917864866027,5.270902649167133,5.199672344836364,5.33199177823206
DDHD1,2.9726926540042644,1.713695814843359,1.6599245584023783,1.7048719644563528,2.1440463696167065,2.3045110418099526,2.5655971758542253,2.3305584000308026
CDKN3,6.0557162635125446,5.3750394313469245,5.377123749129487,5.255878352582786,8.099453016779735,6.114783447249852,6.3673710656485305,6.371733090622668
CNIH1,7.276217479371293,7.328764672284019,6.561020577829268,7.549746169901428,8.550708313002517,7.9066501263953795,8.380547645839219,7.773468927905194
CGRRF1,3.346247774082776,2.5993177936982264,1.831877241191673,2.523561956057013,5.011227255423254,3.653060017104565,3.978195629681652,3.82273014794452
ATP6V1D,6.4587756990802445,4.956056652412404,5.418527302101609,5.948834425578686,6.564073255736941,6.838699701774244,6.306152852111438,6.628773595201645
CCDC198,0.0,0.1505596765753814,4.361066488794322,0.0,0.0,3.4342946179599254,2.077242998932461,4.94063660720115
PLEK2,2.8659188145522125,0.1243281350022017,5.267535798068735,1.560714954474479,5.356848079236522,5.772413554748483,4.7500704858656935,5.000901402741532
PIGH,4.342696959981934,3.955126781261366,3.0373822220030804,3.8298495598446896,5.1436383099220375,4.17951105027151,4.421559944901824,5.009884588931843
LRRC74A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA3,7.94315946868947,7.278356528010724,7.304145941202946,7.011339087913593,8.343674305389584,8.41612193065356,7.944916995554545,7.637276948187608
VTI1B,6.827183895819526,4.97315203787724,5.106013237622119,5.5668151540108965,7.194953795933835,6.605553595494403,6.124741692419651,6.074890720126339
TIMM9,6.525912260743351,5.981167667105683,5.765004246250036,6.511752653767378,6.339137384919585,6.48526580311283,6.609252625880639,7.258707352196827
GSTZ1,5.824767853143294,4.054848476995621,3.998195503153252,4.643278996311978,4.1715271060388135,5.361066488794322,4.273515889702116,5.46532151358055
